Work_ID,State,District,Work_Type,Sanction_Amount,Estimated_Cost,Expenditure,Progress_Percentage,Delay_Days,Implementing_Agency,Status,Latitude,Longitude,Anomaly,Anomaly_Status,Anomaly_Score,Risk_Score,Risk_Level,Risk_Reasons
MPLADS_0642,Andhra Pradesh,District_12,Drainage,2389189,2098880,127369,9,457,Agency_12,In Progress,15.505313,77.894365,1,Normal,0.0195794475807804,25,LOW,Severe project delay
MPLADS_0643,Maharashtra,District_21,School,256251,2519606,4949294,53,79,Agency_13,Not Started,17.733253,76.202361,1,Normal,0.016949810251976,30,LOW,Expenditure exceeds sanctioned amount
MPLADS_0644,Kerala,District_11,Community Hall,3894328,4968349,3729127,83,134,Agency_1,In Progress,8.607562,75.373591,1,Normal,0.0361636559060053,30,LOW,"High expenditure, Project delay"
MPLADS_0645,Kerala,District_5,Hospital,4120101,3089316,2360876,64,259,Agency_19,Completed,10.951836,76.712724,1,Normal,0.098967232250995,35,MEDIUM,"Severe project delay, High sanctioned amount"
MPLADS_0646,Maharashtra,District_27,Community Hall,4563207,1095533,3383328,76,474,Agency_6,Completed,22.089259,80.344841,1,Normal,0.0279254886177954,35,MEDIUM,"Severe project delay, High sanctioned amount"
MPLADS_0647,Telangana,District_12,Drainage,1466693,1335844,3629047,0,307,Agency_8,Delayed,18.434517,78.800743,1,Normal,0.0532606541789147,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0648,Andhra Pradesh,District_17,Community Hall,944801,4723584,2241737,4,246,Agency_4,Delayed,16.798771,83.063778,1,Normal,0.0269872339027487,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0649,Telangana,District_6,Road,1774854,1606232,2877695,79,472,Agency_5,Delayed,16.285178,78.757639,1,Normal,0.0661180009683052,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0650,Karnataka,District_1,Hospital,432811,837600,2775847,14,158,Agency_7,Delayed,17.378616,75.765632,1,Normal,0.0512957237740822,65,HIGH,"Expenditure exceeds sanctioned amount, Project delay, Low progress with high expenditure"
MPLADS_0651,Telangana,District_5,Drinking Water,4745995,4551572,1758076,27,202,Agency_4,Completed,18.144676,79.433524,1,Normal,0.0438742325785133,35,MEDIUM,"Severe project delay, High sanctioned amount"
MPLADS_0652,Telangana,District_25,Road,1058314,4017454,1660522,94,111,Agency_4,Not Started,16.556353,78.576495,1,Normal,0.0339193709344674,45,MEDIUM,"Expenditure exceeds sanctioned amount, Project delay"
MPLADS_0653,Maharashtra,District_28,Drinking Water,4458608,1535619,1177213,22,467,Agency_15,Delayed,17.774323,72.817433,1,Normal,0.0365770167382427,35,MEDIUM,"Severe project delay, High sanctioned amount"
MPLADS_0654,Maharashtra,District_14,School,2543330,1888524,917153,16,291,Agency_5,Not Started,15.757246,79.503085,1,Normal,0.0869976083760435,25,LOW,Severe project delay
MPLADS_0655,Maharashtra,District_5,Drinking Water,1767787,1249399,2724660,97,437,Agency_9,In Progress,17.37496,76.900054,1,Normal,0.0448108529995237,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0656,Kerala,District_22,Community Hall,4446208,2701813,3010827,12,309,Agency_2,In Progress,9.574138,77.245766,1,Normal,0.0802323590226276,35,MEDIUM,"Severe project delay, High sanctioned amount"
MPLADS_0657,Karnataka,District_24,Drinking Water,761716,172026,1933298,13,118,Agency_7,Delayed,13.315077,75.976421,1,Normal,0.0300240708006476,65,HIGH,"Expenditure exceeds sanctioned amount, Project delay, Low progress with high expenditure"
MPLADS_0658,Maharashtra,District_27,Drainage,2817257,1331507,3635279,10,382,Agency_17,In Progress,21.272747,79.588049,1,Normal,0.0682028486069377,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0659,Andhra Pradesh,District_1,Road,2885623,3260912,4046423,27,16,Agency_16,Not Started,13.828269,83.201411,1,Normal,0.0482765311420013,50,MEDIUM,"Expenditure exceeds sanctioned amount, Low progress with high expenditure"
MPLADS_0660,Kerala,District_18,Road,1749660,2654684,531397,41,492,Agency_17,Not Started,10.30766,76.055719,1,Normal,0.0376078996630279,25,LOW,Severe project delay
MPLADS_0661,Tamil Nadu,District_16,Drinking Water,395430,785053,802425,95,330,Agency_2,In Progress,8.747488,76.538526,1,Normal,0.0029872561051993,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0662,Andhra Pradesh,District_9,Road,878411,612167,3120997,98,413,Agency_11,Delayed,17.404399,80.721335,1,Normal,0.0111651411773309,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0663,Andhra Pradesh,District_19,Drainage,1907845,3169712,3914413,60,226,Agency_2,Not Started,15.483215,82.609017,1,Normal,0.1079299442117091,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0664,Maharashtra,District_22,Road,2555365,361741,1576772,63,360,Agency_1,Not Started,20.575834,73.918938,1,Normal,0.0833142313214116,25,LOW,Severe project delay
MPLADS_0665,Tamil Nadu,District_5,Drinking Water,1989983,4247930,3011179,30,485,Agency_2,Completed,11.417261,76.768487,1,Normal,0.0508404745265147,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0666,Tamil Nadu,District_27,Hospital,897405,1708800,62066,80,405,Agency_9,Delayed,12.2077,78.959212,1,Normal,0.0260078589900477,25,LOW,Severe project delay
MPLADS_0667,Kerala,District_2,Hospital,2341947,1593971,2481146,72,116,Agency_2,Completed,12.600427,74.979291,1,Normal,0.1059421229955823,45,MEDIUM,"Expenditure exceeds sanctioned amount, Project delay"
MPLADS_0668,Tamil Nadu,District_15,School,283462,1857737,268480,9,42,Agency_15,In Progress,8.319506,77.385186,-1,Anomaly,-0.0063372825830242,55,MEDIUM,"High expenditure, Low progress with high expenditure, AI detected unusual pattern"
MPLADS_0669,Karnataka,District_7,Road,3036068,3801531,4193005,7,367,Agency_10,In Progress,13.33194,75.136102,1,Normal,0.0582586824183012,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0670,Maharashtra,District_4,Drinking Water,2018921,2355289,3762331,20,114,Agency_15,Completed,21.490655,74.671233,1,Normal,0.0891118847982272,65,HIGH,"Expenditure exceeds sanctioned amount, Project delay, Low progress with high expenditure"
MPLADS_0671,Tamil Nadu,District_1,Road,3451447,3081301,1021214,76,282,Agency_10,Delayed,9.522918,79.389473,1,Normal,0.0887407013323343,25,LOW,Severe project delay
MPLADS_0672,Kerala,District_13,Community Hall,2700196,2894472,4090554,58,36,Agency_17,Not Started,10.268803,76.819447,1,Normal,0.071132664599959,30,LOW,Expenditure exceeds sanctioned amount
MPLADS_0673,Karnataka,District_20,Drainage,3838264,194454,4181364,49,301,Agency_9,In Progress,11.957563,76.242827,1,Normal,0.0624660356260475,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0674,Telangana,District_22,Road,3750357,4680746,1945822,68,112,Agency_18,Delayed,15.937816,77.438082,1,Normal,0.0653545564320285,15,LOW,Project delay
MPLADS_0675,Telangana,District_7,Road,460226,304043,2583937,69,34,Agency_4,Delayed,19.516394,77.729132,1,Normal,0.0330446523139876,30,LOW,Expenditure exceeds sanctioned amount
MPLADS_0676,Karnataka,District_15,Hospital,1814694,4887502,4207739,29,131,Agency_9,In Progress,15.226945,75.89104,1,Normal,0.0530231106621473,65,HIGH,"Expenditure exceeds sanctioned amount, Project delay, Low progress with high expenditure"
MPLADS_0677,Kerala,District_23,Drainage,1857254,2610079,1946513,94,335,Agency_16,In Progress,9.797779,77.139567,1,Normal,0.0787714257920533,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0678,Karnataka,District_14,Drinking Water,4901039,4864647,3315742,16,335,Agency_4,Delayed,11.652764,77.053433,1,Normal,0.0246453050064959,35,MEDIUM,"Severe project delay, High sanctioned amount"
MPLADS_0679,Maharashtra,District_23,Road,1722349,4974374,1480851,74,468,Agency_16,Not Started,21.862064,77.249396,1,Normal,0.0304958354197106,40,MEDIUM,"High expenditure, Severe project delay"
MPLADS_0680,Maharashtra,District_19,Hospital,181562,1895733,722917,19,409,Agency_19,Completed,21.689346,73.03374,1,Normal,0.0218155597524807,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0681,Telangana,District_22,School,1102305,4354388,2945973,47,376,Agency_1,In Progress,17.517053,78.1886,1,Normal,0.0872318139219018,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0682,Tamil Nadu,District_29,Drainage,4502664,1064391,2946598,72,227,Agency_6,Completed,12.092597,80.321448,1,Normal,0.0803032315226123,35,MEDIUM,"Severe project delay, High sanctioned amount"
MPLADS_0683,Kerala,District_24,Hospital,3217126,523006,4496745,1,146,Agency_10,Delayed,9.380038,76.500854,1,Normal,0.016490969874698,65,HIGH,"Expenditure exceeds sanctioned amount, Project delay, Low progress with high expenditure"
MPLADS_0684,Telangana,District_20,Hospital,2443946,4224904,2667179,36,121,Agency_16,Completed,16.6122,79.348255,1,Normal,0.0958357032658556,65,HIGH,"Expenditure exceeds sanctioned amount, Project delay, Low progress with high expenditure"
MPLADS_0685,Tamil Nadu,District_29,Hospital,4872481,2934991,1461511,0,80,Agency_4,Not Started,10.598022,80.282422,1,Normal,0.0004811467308902,10,LOW,High sanctioned amount
MPLADS_0686,Tamil Nadu,District_24,Road,3461031,123568,2710993,3,172,Agency_13,Delayed,11.407753,77.667927,1,Normal,0.0413884502030027,35,MEDIUM,"Project delay, Low progress with high expenditure"
MPLADS_0687,Maharashtra,District_18,Road,410306,3254288,4212618,99,153,Agency_16,Not Started,16.341623,73.855349,1,Normal,0.0111540978960507,45,MEDIUM,"Expenditure exceeds sanctioned amount, Project delay"
MPLADS_0688,Andhra Pradesh,District_10,School,2774274,1247442,628119,53,149,Agency_6,Delayed,14.087092,78.73283,1,Normal,0.0770645339185421,15,LOW,Project delay
MPLADS_0689,Andhra Pradesh,District_9,Community Hall,1644502,1249529,4017324,24,374,Agency_11,Not Started,18.214066,81.245905,1,Normal,0.0772996429962543,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0690,Karnataka,District_25,Community Hall,3983233,1840228,3525530,2,57,Agency_3,Delayed,15.163736,74.527937,1,Normal,0.03235328317896,35,MEDIUM,"High expenditure, Low progress with high expenditure"
MPLADS_0691,Maharashtra,District_8,Community Hall,1538303,2373176,2929697,8,62,Agency_10,Not Started,21.190908,78.599359,1,Normal,0.0760998987628067,50,MEDIUM,"Expenditure exceeds sanctioned amount, Low progress with high expenditure"
MPLADS_0692,Tamil Nadu,District_26,Drainage,568490,1279351,651462,85,155,Agency_1,Delayed,8.378943,79.172907,1,Normal,0.0343862730241369,45,MEDIUM,"Expenditure exceeds sanctioned amount, Project delay"
MPLADS_0693,Kerala,District_29,Drainage,2123946,1011858,2337089,86,448,Agency_11,Not Started,10.700276,75.012486,1,Normal,0.066261215433983,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0694,Andhra Pradesh,District_10,School,2610244,521678,554653,75,427,Agency_12,Delayed,15.624784,80.62604,1,Normal,0.0501205591057593,25,LOW,Severe project delay
MPLADS_0695,Tamil Nadu,District_17,Drainage,4279228,1479740,4505477,73,355,Agency_14,Not Started,8.928337,80.171932,1,Normal,0.0610626052927506,65,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, High sanctioned amount"
MPLADS_0696,Andhra Pradesh,District_2,Community Hall,1311368,3032885,403186,33,426,Agency_8,In Progress,18.209837,82.119081,1,Normal,0.055137381862126,25,LOW,Severe project delay
MPLADS_0697,Andhra Pradesh,District_6,Community Hall,1953124,4258694,3765490,42,420,Agency_11,Completed,15.651151,80.035301,1,Normal,0.0834503963897508,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0698,Andhra Pradesh,District_26,Hospital,2842537,547619,4544666,73,321,Agency_4,Delayed,16.896425,81.117998,1,Normal,0.0644067754781991,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0699,Kerala,District_5,Drainage,3197887,268547,3314299,93,400,Agency_7,Not Started,8.486456,76.132507,1,Normal,0.025264764060682,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0700,Maharashtra,District_28,Road,4714496,601595,4969691,21,167,Agency_10,In Progress,20.841624,76.411691,1,Normal,7.909881825640674e-06,75,HIGH,"Expenditure exceeds sanctioned amount, Project delay, Low progress with high expenditure, High sanctioned amount"
MPLADS_0701,Kerala,District_9,Road,1637542,4471740,772790,69,165,Agency_19,Delayed,8.439,76.844323,1,Normal,0.0763434605868598,15,LOW,Project delay
MPLADS_0702,Telangana,District_5,Hospital,3912163,2372273,1760093,1,84,Agency_4,Delayed,16.625592,78.182759,1,Normal,0.0332005195890939,0,LOW,No major risk detected
MPLADS_0703,Tamil Nadu,District_18,Hospital,4906436,2134820,1230682,93,444,Agency_2,Delayed,8.922356,77.586903,1,Normal,0.0018721322892836,35,MEDIUM,"Severe project delay, High sanctioned amount"
MPLADS_0704,Maharashtra,District_26,Hospital,1690027,1472533,2905018,65,136,Agency_18,Completed,20.518885,76.910903,1,Normal,0.1044131694838094,45,MEDIUM,"Expenditure exceeds sanctioned amount, Project delay"
MPLADS_0705,Maharashtra,District_20,Road,2876267,3889346,617317,31,460,Agency_14,Not Started,16.931728,79.88599,1,Normal,0.0437800232182183,25,LOW,Severe project delay
MPLADS_0706,Maharashtra,District_9,Community Hall,204536,3908804,2110923,15,458,Agency_16,Not Started,21.317282,79.825801,1,Normal,0.0049674223996708,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0707,Maharashtra,District_17,Hospital,4819729,2375452,1703675,75,188,Agency_11,Delayed,17.152175,76.345287,1,Normal,0.0641042571493192,35,MEDIUM,"Severe project delay, High sanctioned amount"
MPLADS_0708,Kerala,District_27,School,4667752,1443488,984303,0,463,Agency_10,Delayed,12.730952,76.807232,-1,Anomaly,-0.0104469946529025,55,MEDIUM,"Severe project delay, High sanctioned amount, AI detected unusual pattern"
MPLADS_0709,Maharashtra,District_17,Hospital,2995081,978252,4004417,71,399,Agency_17,Delayed,15.776588,73.141198,1,Normal,0.0718940752696492,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0710,Karnataka,District_12,Drinking Water,2648385,637073,330580,47,378,Agency_14,In Progress,14.74752,78.182413,1,Normal,0.0558615453557188,25,LOW,Severe project delay
MPLADS_0711,Tamil Nadu,District_7,Hospital,674773,650338,3263507,49,1,Agency_4,Delayed,11.01673,78.290813,1,Normal,0.0268163194166827,30,LOW,Expenditure exceeds sanctioned amount
MPLADS_0712,Maharashtra,District_27,Road,2067528,4791330,4853483,12,105,Agency_19,Completed,16.285579,78.051275,1,Normal,0.0117078540836962,65,HIGH,"Expenditure exceeds sanctioned amount, Project delay, Low progress with high expenditure"
MPLADS_0713,Tamil Nadu,District_3,Drainage,1728332,124231,2886237,14,363,Agency_2,Not Started,12.603778,77.797764,1,Normal,0.0487046372723858,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0714,Karnataka,District_10,Hospital,1052021,3576185,3641047,52,71,Agency_7,Completed,16.929283,78.436593,1,Normal,0.0812171402069983,30,LOW,Expenditure exceeds sanctioned amount
MPLADS_0715,Karnataka,District_2,Drainage,2235132,4195466,4983064,43,426,Agency_9,Delayed,12.926365,76.407316,1,Normal,0.0364523619682647,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0716,Tamil Nadu,District_25,Drinking Water,1468314,1900131,1046658,7,125,Agency_19,In Progress,9.607973,79.529989,1,Normal,0.0669553898350297,35,MEDIUM,"Project delay, Low progress with high expenditure"
MPLADS_0717,Andhra Pradesh,District_3,School,3672541,4738200,490674,73,169,Agency_16,Delayed,16.412116,81.840118,1,Normal,0.0469026686118914,15,LOW,Project delay
MPLADS_0718,Telangana,District_16,Drainage,342007,2303840,4757924,45,204,Agency_16,Delayed,19.071448,78.704688,1,Normal,0.0436151430271516,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0719,Andhra Pradesh,District_2,Community Hall,2545990,2643050,403056,68,312,Agency_18,Delayed,18.639594,81.017534,1,Normal,0.07824450783363,25,LOW,Severe project delay
MPLADS_0720,Andhra Pradesh,District_28,Hospital,4114610,4072529,4293335,18,336,Agency_11,Delayed,13.642502,82.336783,1,Normal,0.0554173605350306,85,CRITICAL,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure, High sanctioned amount"
MPLADS_0721,Kerala,District_24,Drinking Water,1574960,3163534,3622914,37,486,Agency_7,Delayed,11.849002,75.62358,1,Normal,0.0554538772111219,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0722,Andhra Pradesh,District_10,Drinking Water,2978785,3650957,193024,10,471,Agency_9,Not Started,18.257383,84.03976,1,Normal,0.0075751651546783,25,LOW,Severe project delay
MPLADS_0723,Maharashtra,District_6,Drainage,1419971,2848610,1086048,42,194,Agency_4,Completed,17.399879,80.763228,1,Normal,0.093481379535136,25,LOW,Severe project delay
MPLADS_0724,Kerala,District_22,School,4841164,3221856,2167098,19,157,Agency_13,In Progress,8.847273,75.325241,1,Normal,0.0611918206990427,25,LOW,"Project delay, High sanctioned amount"
MPLADS_0725,Kerala,District_26,Road,1662119,1130132,954353,19,499,Agency_4,Delayed,9.047434,77.124373,1,Normal,0.0232902610452222,25,LOW,Severe project delay
MPLADS_0726,Karnataka,District_11,Hospital,437773,1775812,3419413,20,140,Agency_19,In Progress,16.080048,74.69968,1,Normal,0.0675260284096427,65,HIGH,"Expenditure exceeds sanctioned amount, Project delay, Low progress with high expenditure"
MPLADS_0727,Andhra Pradesh,District_23,Drinking Water,4266803,3335749,1061341,81,274,Agency_2,Not Started,15.506135,81.683914,1,Normal,0.0785191864444194,35,MEDIUM,"Severe project delay, High sanctioned amount"
MPLADS_0728,Karnataka,District_7,School,676840,4820554,4509522,56,6,Agency_9,Completed,12.084249,78.059115,-1,Anomaly,-0.0046771933626565,50,MEDIUM,"Expenditure exceeds sanctioned amount, AI detected unusual pattern"
